Doc-ID,Token-Count,Sentence-Count,Initial-Cas-bytes
15436006,188,8,22868
15441892,143,7,18748
15444523,210,10,24703
15447473,171,6,21133
15451492,197,10,23643
15454254,98,4,14655
15458114,196,8,23561
15461676,47,2,10149
15464036,251,10,28422
15473806,63,1,11270
15482895,130,4,17476
15487943,199,6,23584
15493968,213,10,25260
155093469,196,2,22377
155104089,223,9,25918
155106293,56,2,10919
155106520,75,2,12574
155107329,24,1,8154
155107463,64,3,11612
15510872,55,3,10937
155108911,55,3,10892
155109492,160,6,19827
155109525,55,3,10897
155109531,58,2,11095
155109558,45,2,9999
155125905,350,18,37675
155133614,279,13,30714
15519368,121,6,16860
15520106,100,4,14908
155250613,229,8,26225
15525743,206,7,24085
15527057,175,7,21258
1552835,146,6,19045
155298963,301,11,32884
1553776,114,4,15942
15542148,176,8,21690
155436771,180,8,21916
15544417,129,5,17303
155511357,413,8,42733
155549130,211,7,24671
15557021,211,8,24950
155578,229,8,26157
15566420,165,8,20696
15566964,190,6,23223
155674332,32,1,8741
15575085,105,5,15310
15577241,210,9,24825
155796666,228,10,26414
15579850,288,10,31783
15581907,166,6,20640
155834354,155,8,19873
155858659,114,4,16091
155883581,321,10,34698
15588623,158,6,20041
15589906,96,6,14702
15591988,104,7,15461
155923902,224,11,26101
1559583,233,6,26337
15601560,315,9,33832
156055581,201,8,23507
156055771,158,5,19865
156107276,341,16,36691
15613430,220,7,25251
15614000,314,10,33780
15627612,157,7,19945
15629389,172,7,21389
15629666,216,9,25445
15634853,199,9,23679
15639558,109,4,15603
15641337,80,2,13028
15642857,171,6,21180
15648885,61,3,11350
15651762,125,6,17193
15652523,215,7,25026
15657089,152,6,19493
15660721,223,9,25829
15662054,154,7,19606
156672440,97,4,14602
15681877,122,6,16868
15688077,123,5,16943
15689180,108,5,15538
15694347,260,10,29074
15696474,175,3,21099
15696527,164,7,20548
156988317,244,6,27560
15701132,187,8,22717
15702207,156,5,19755
1570299,167,8,20952
15703259,153,7,19672
15703777,218,6,25013
15706545,235,11,26957
1570770,81,2,13136
15710495,125,4,17059
15712529,194,10,23506
15713318,301,13,32704
157154473,138,9,18484
157161032,340,13,36564
15717870,151,6,19387
15724587,43,2,9784
15726802,108,3,15311
157308214,79,3,12968
15735410,191,9,23095
15738442,152,7,19585
15739327,72,6,12588
15750842,193,6,23036
157514689,199,5,23508
15753688,151,9,19200
15757131,231,8,26639
15765235,255,13,28930
15766623,143,4,18473
15766631,226,10,26260
1578215,201,5,23465
15784770,116,4,16293
15786544,78,4,13047
15793007,174,7,21457
157961442,295,10,32231
15798941,352,12,37374
15801366,192,9,23195
15806326,540,11,52928
1581036,27,1,8388
15820420,180,8,21955
15824786,374,10,39010
15827554,131,4,17569
15827767,50,3,10473
15828476,294,12,32451
15831393,51,2,10496
1583874,342,6,35914
158444791,154,11,19948
15846185,187,6,22424
15852511,53,3,10698
15854514,218,11,25700
158549,164,7,20565
15869340,279,9,30836
15874134,237,9,27165
15886207,142,8,18735
15887778,311,13,33617
1588857,243,11,27829
15897151,146,7,18919
15898110,103,5,15085
1589966,182,7,22137
15901531,120,5,16618
1590573,154,6,19611
15910347,114,6,16161
15912417,47,3,10155
15915885,369,11,38845
159173090,136,20,19066
15921383,118,5,16442
15926273,104,6,15280
15926307,142,5,18653
159359126,56,6,11138
15950770,110,5,15770
15951689,210,8,24659
15956887,20,1,7726
15959456,181,7,22162
15961086,42,2,9723
1596378,233,5,26253
15969512,229,10,26381
15970132,120,5,16592
159797896,91,3,14057
15979848,299,13,32845
159815184,90,13,14550
159859065,30,1,8642
15988634,196,7,23317
160010189,18,1,7556
160010729,214,9,25035
16007775,41,2,9679
16013894,214,11,25442
16016818,220,8,25523
16017855,439,13,45060
1603233,104,5,15310
16033525,360,13,38253
16034748,169,8,21066
16037287,91,4,14089
16037845,88,5,13881
16038292,157,5,19796
1604398,150,4,19052
16069496,92,3,14137
16077881,231,11,26595
16087745,460,39,46738
16091811,209,8,24561
16092044,222,9,25540
1609346,286,11,31731
16096763,130,7,17637
16097901,224,7,25776
16101000,98,5,14765
16101425,85,4,13552
16105258,150,8,19521
16112156,225,9,26079
16123029,117,5,16445
16125681,177,10,22089
16125684,112,6,16061
16125882,36,2,9266
16130062,184,6,21744
16130846,109,5,15704
16133350,132,7,17888
16140059,192,8,22993
16142676,221,7,25691
1614408,127,4,17131
16159033,74,3,12484
16167549,151,6,19351
16171098,134,6,17930
16172920,306,13,33505
16173362,167,5,20742
16173364,185,8,22474
16186779,171,5,21103
16187447,62,2,11390
16191667,226,8,26154
161958,214,10,25116
16197688,180,7,21833
16200324,320,11,34646
16203339,169,6,21050
16205548,201,9,24020
1620671,129,5,17396
16211312,220,8,25640
16212062,212,11,25181
162171233,389,3,39510
16233643,266,10,29752
16233933,158,5,19897
1623598,251,7,27889
16246125,144,5,18789
16247240,80,5,13102
16248534,155,5,19591
16248955,107,5,15482
16250797,133,4,17616
16255683,46,2,10042
16257948,110,4,15691
16277864,300,14,32612
16279657,162,8,20668
16282117,119,4,16517
16291319,233,8,26720
16297462,172,9,21369
16303945,276,13,30868
16304262,303,11,33102
16305391,44,2,9848
16307566,103,4,15037
16323036,135,5,18008
1632725,38,2,9387
16335883,57,3,11099
16336242,122,5,16812
16338083,204,7,24068
16339311,66,3,11790
16357189,131,11,17847
16358387,187,8,22612
16361867,102,4,15042
1636591,161,6,20149
16366216,44,1,9800
16368673,138,4,18181
16373222,35,2,9142
16391316,57,2,10950
1639887,176,5,21474
16415049,181,8,22182
16419710,135,3,17795
164216961,213,7,24991
16423248,118,5,16463
164329992,259,12,29250
164364944,303,10,33068
16437081,211,7,24763
1643756,262,8,29415
164407417,290,12,31810
164437049,227,5,25916
164518716,64,3,11590
164551378,202,8,23986
16455451,189,8,22864
16458931,175,7,21310
16460224,53,2,10680
164652351,58,3,11174
16468273,250,10,28205
16473368,201,7,23870
164747374,157,6,19936
16478223,197,8,23352
16479662,42,2,9736
164804598,37,2,9345
1648248,192,8,22996
16484974,41,2,9685
16491459,35,2,9155
164918133,57,3,11005
16491976,155,6,19756
164921559,287,8,31632
16495108,197,8,23755
16503596,111,4,15789
165086719,47,3,10204
16510825,167,4,20600
165116049,370,10,38828
16517827,151,8,19579
16521077,35,2,9121
16522788,187,6,22620
16528154,220,8,25462
16537804,414,20,43469
1654499,170,6,21204
16552207,135,5,18019
1655475,217,7,25331
16556582,146,7,19123
16564213,113,5,16089
16565980,244,11,27731
16569746,192,8,23130
16589507,234,8,26796
16594135,106,5,15418
16594556,150,5,19111
16596275,246,10,27866
16596649,106,4,15419
16597405,218,8,25424
16602918,193,8,22954
166230677,59,1,11247
166340492,111,6,15923
16640493,48,2,10278
166444862,270,19,30619
16644682,202,7,23932
166452604,149,3,19098
16648489,128,4,17278
166514,18,1,7600
1665342,223,8,25867
166566490,95,1,14369
166574473,106,4,15536
166584213,41,7,9955
166653438,74,17,13469
16665878,86,5,13709
16667920,263,10,29347
166703755,40,7,9879
166714893,119,3,16384
16676961,34,1,8850
166784302,87,15,14497
166786607,20,1,7823
16680942,45,2,9994
16684285,215,9,25234
166876589,73,2,12345
16688581,189,7,22781
1668953,272,9,30134
16692543,35,2,9196
166927497,66,4,11825
16698901,164,6,20580
1670010,103,4,15081
167058342,72,1,12263
167060188,113,2,16009
16709425,243,10,27660
1670969,228,7,26131
16710839,181,7,22003
167121599,51,1,10463
16716628,130,4,17449
16720636,154,8,19747
167211257,287,11,31578
167217444,219,10,25566
1672179,42,2,9723
167218783,29,1,8497
16730568,140,7,18477
16732094,251,5,28152
16745149,227,7,26085
16754672,58,3,11139
167554471,166,6,20566
16764119,183,9,22458
1676417,211,7,24656
16765855,200,5,23186
167668823,56,3,10907
16767366,168,6,20895
16771768,327,12,34976
16774376,85,4,13621
16776151,190,9,22985
16778968,43,2,9830
16779538,286,9,31389
16780266,139,6,18423
16791294,50,2,10368
16792906,229,8,26500
16796140,194,5,23149
16797351,150,6,19217
1680771,86,3,13635
1681625,75,3,12651
16821731,230,10,26648
168318687,74,3,12521
16837447,203,5,23772
1684709,197,12,23952
16854216,199,8,23562
16856747,277,15,31116
16858207,318,14,34650
16858631,243,6,27127
16860756,164,6,20520
16864206,181,7,22086
168646187,202,7,23900
16866522,195,10,23542
1687255,59,3,11140
16873030,125,4,16947
168733888,135,6,18049
16877842,271,14,30433
168789580,163,8,20623
16882422,65,2,11632
16888409,147,7,19160
16888589,176,6,21628
16889242,324,10,34839
168919404,154,8,19753
16897945,285,10,31259
1690305,48,2,10254
16905346,191,7,22810
169252538,48,2,10202
16941510,115,4,16128
16945295,209,7,24488
16955441,198,8,23564
16955833,112,6,16005
1695700,123,4,16803
16959361,225,12,26325
16960537,189,6,22737
16962184,226,10,26247
16968033,229,9,26418
169695429,181,5,21962
16971369,47,2,10152
1697245,29,1,8578
16976812,127,4,17149
16978942,197,10,23704
16989754,125,5,17088
1699346,236,7,26906
16993821,76,3,12706
170078727,220,9,25639
170078758,185,3,21803
17018460,95,4,14500
17020487,260,6,28932
17021458,147,6,19052
17044412,132,6,17688
17048179,41,2,9640
17055879,54,3,10757
17065541,157,7,20003
1706990,456,19,46643
17070603,190,6,22766
17075200,241,9,27541
17080069,155,6,19738
17082901,63,5,11600
17083946,135,5,17835
17091221,72,2,12254
17096140,173,6,21363
17098412,97,5,14686
17100676,149,6,19167
17108067,199,10,23916
17112528,180,10,22218
17120001,260,11,29210
17122622,245,9,28004
17132411,179,7,21885
17135098,176,9,21827
17145717,825,18,79040
17148714,129,4,17385
1714962,181,3,21407
17149939,98,4,14666
17151778,126,4,17140
17152965,114,4,16048
17156075,170,7,21108
17157280,121,5,16754
1717815,50,1,10313
17178595,294,11,32286
17181367,142,5,18536
17188446,176,4,21445
17191169,83,5,13512
17196457,114,5,16188
17199366,338,14,36531
17217402,167,7,20767
17219852,135,5,17989
17224075,91,4,14031
17225520,154,6,19596
17227227,133,6,17813
17231544,139,6,18378
17239166,228,8,26113
17241745,213,8,24996
17251595,235,13,26976
17268750,36,2,9209
17271671,109,5,15577
17275808,95,4,14442
17275918,160,8,20254
1727692,86,3,13512
17279303,284,12,31408
1728665,105,7,15413
17292062,117,5,16306
17295678,293,10,32080
17296295,185,7,22417
17302863,61,2,11301
1730971,265,9,29451
17316637,166,5,20551
1732140,191,5,22754
17326379,194,6,23109
17334765,132,8,17887
17337970,141,8,18647
17349082,247,10,28015
17351032,130,6,17645
17355300,77,2,12777
17367761,43,2,9796
17374534,57,4,11131
17377065,53,3,10706
17389230,115,5,16211
17391615,139,8,18446
17392417,335,13,36121
17394083,213,10,25121
17396219,217,9,25478
173992307,180,8,22033
17402899,182,5,21919
17405068,232,9,26896
17405662,115,5,16269
17410384,176,6,21455
1741348,137,5,18072
1741454,300,11,32695
17419410,44,2,9877
17424289,305,9,33198
17428408,172,5,21129
17434130,83,3,13384
17438022,51,2,10459
17447670,92,4,14248
17451532,80,4,13092
17463262,186,9,22655
17465566,161,7,20223
17468553,105,6,15376
17479585,270,9,30043
174809424,267,13,29832
174809966,165,5,20505
174810000,74,4,12626
174810159,228,6,25631
17482936,159,5,20042
17490691,161,7,20362
1749180,199,6,23470
17492999,61,3,11367
17494002,203,8,24188
17496300,166,8,20862
17502724,271,9,30069
17505093,242,11,27595
17508283,156,5,19692
17508886,107,4,15473
1751551,300,12,32932
17517432,138,4,18024
1752232,196,10,23566
17543082,243,7,27588
17554404,93,3,14060
17555215,220,8,25557
17555270,116,6,16433
1755920,186,6,22552
17564905,76,3,12817
17567998,56,2,10899
17569390,165,9,20870
17570909,130,6,17562
1757884,112,5,16002
17587056,123,6,17016
1759224,213,8,24788
17603023,105,5,15273
1761198,88,2,13601
1761511,79,4,12986
17616000,189,4,22669
1762311,153,7,19596
17638586,39,2,9422
17638978,158,8,20241
17651073,235,9,27010
17652662,172,9,21435
17660361,104,4,15203
17662117,109,6,15753
17666996,373,6,38320
17672199,45,2,9980
17674294,96,3,14373
17676874,293,7,31587
17681766,241,10,27667
17688352,42,2,9704
17690990,55,2,10844
17700553,176,6,21463
17701671,360,15,38496
17702526,165,6,20681
17704776,51,2,10466
17709421,169,6,20955
17710643,197,10,23709
1771113,234,9,26817
17712731,208,10,24601
17713782,261,10,29089
17737104,262,11,29475
17739340,201,6,23681
17744641,180,7,21970
17745436,58,2,11005
17749030,136,4,17930
17760682,224,6,25832
17761360,240,12,27851
17763756,232,8,26842
17772438,144,3,18545
17776763,210,9,24834
17778036,43,1,9753
17778126,107,5,15501
17787248,362,12,38384
17789188,183,9,22353
1778991,202,8,23997
1779907,58,2,11099
1780326,395,14,41504
17804931,91,5,14157
17807344,206,7,24318
17809615,156,7,19797
178099,45,2,9917
17822677,247,9,27849
1783121,106,4,15437
17831220,83,3,13367
17832096,92,3,14085
17837313,336,10,35847
17838210,185,7,22313
17842325,211,6,24832
17842382,240,9,27551
17844093,133,5,17794
17854789,135,8,18192
17858310,204,7,24030
1786684,167,7,20868
17878026,206,8,24249
1789833,137,5,18020
17900518,106,4,15429
17901191,202,6,23749
17902734,107,3,15301
17915422,65,3,11777
17919744,53,2,10697
17924975,81,4,13127
17925063,160,8,20345
17932056,246,10,28003
17935152,115,6,16372
1794954,57,3,11082
17955932,52,3,10645
1796153,221,6,25579
17964680,68,4,12041
1796705,267,9,29930
179696,210,21,25029
17972132,170,8,21123
17972431,220,7,25573
1797834,273,12,30298
17988886,253,10,28587
179903,96,5,14453
17991639,31,2,8815
17996990,168,6,20832
17998396,277,8,30553
18003478,62,2,11383
18009978,106,4,15361
18011715,53,2,10632
18015634,196,7,23213
18019828,80,3,13028
18020558,188,9,22658
18031002,232,9,26656
18031024,131,6,17666
18038013,112,4,15952
18050970,170,7,20825
18051181,34,2,9069
18063426,65,2,11627
1808502,195,8,23206
18090161,176,6,21680
18093260,203,8,24000
18093712,70,2,12047
18099471,209,9,24670
18101736,144,7,18883
18105741,44,2,9905
18107415,169,9,21117
18112504,176,5,21492
18125835,244,9,27766
18128675,213,8,25001
181360046,353,17,37935
181372587,291,11,31883
181447751,195,10,23551
181495565,52,2,10575
18149573,59,3,11243
18157013,79,3,12997
18159623,240,10,27228
1816372,77,4,12928
18167106,188,6,22669
181678854,62,2,11375
18169242,142,6,18621
181716072,182,7,22101
181732288,193,5,23005
18176852,107,5,15456
181801559,226,8,26086
181900850,163,6,20376
181933131,170,6,20976
18199009,72,4,12456
182027991,197,8,23619
18207460,99,4,14777
18209783,315,15,34285
18215064,42,2,9716
182156876,49,2,10291
182179063,408,10,41975
182212098,212,9,24947
18246238,206,7,24316
1824699,226,9,26409
182600699,191,7,22839
18263718,113,5,16080
182771356,61,2,11283
18286690,54,3,10777
18290582,191,8,23165
18290778,163,7,20611
18291867,313,10,33712
18308345,113,5,16099
1831864,205,7,24196
18343838,213,9,25067
18349701,176,8,21617
18361537,199,10,23998
18365331,88,3,13781
18370681,267,12,29994
18380907,139,4,18184
18382143,332,13,35781
18382505,249,11,28237
18382570,39,3,9583
18395684,262,9,29278
18396227,125,8,17282
18404966,239,8,27121
18409458,78,2,12786
18410525,39,1,9443
18414517,112,7,16024
18427234,64,3,11664
18438162,211,9,24770
18443718,297,15,32811
184483974,268,9,29805
1845348,101,3,14918
18465525,179,5,21623
18466656,172,9,21429
18475666,57,2,10984
18479404,55,3,10915
18490060,52,3,10627
18492143,146,5,18939
18499123,143,7,18820
18501720,43,1,9764
18502556,286,13,31461
18512796,51,3,10605
18519845,265,9,29624
1852841,271,9,30265
18531924,124,2,16732
1853255,171,5,20993
18553609,149,4,19157
18553870,203,12,24364
1856361,162,9,20565
18588904,178,6,21792
18593439,275,12,30736
18594496,206,11,24582
18602523,184,6,22318
18602583,78,5,13065
18605998,189,8,22711
186207564,412,16,43492
18629444,195,6,23204
18630603,179,9,22090
18635885,123,4,16800
18645049,88,4,13854
18652032,179,7,21866
18652084,132,8,17888
1865487,37,1,9267
1867230,253,11,28720
1867465,166,5,20601
18675791,86,3,13602
18685355,222,7,25837
18690837,137,4,18087
18714811,190,8,22984
18724978,125,3,16912
18733876,153,6,19570
18734183,198,9,23800
18748504,118,4,16481
18750957,98,4,14716
18755170,186,9,22672
187552,489,21,50062
18756064,192,8,23125
18762774,144,7,18921
18780293,65,3,11693
18784858,111,8,15720
18785499,205,11,24372
18790933,186,6,22467
18790974,183,9,22308
18793199,34,2,9044
18835840,213,8,25034
18838105,260,12,29435
18846050,137,6,18212
18847806,216,6,25031
18850563,212,8,24863
18850918,256,9,28608
18861733,118,5,16519
18873193,154,7,19757
18880355,51,2,10428
18889559,93,3,14135
188978,196,8,23435
189003,266,11,29806
18908338,45,1,9897
18921524,70,4,12291
18922576,149,6,19171
18957035,313,10,33683
18966381,206,8,24246
189803859,46,2,10063
18980526,138,2,17832
18983970,210,10,24776
189863375,112,1,15335
189930818,69,3,12061
189931274,243,8,27773
189931313,347,15,37127
189933389,199,7,23658
19015752,53,2,10629
19035786,265,13,29848
19041116,194,7,23401
19054000,69,2,11940
191138452,138,5,18120
1912348,241,8,27179
1912537,326,13,35075
19137218,60,3,11331
191533139,251,6,28234
191543264,90,5,14042
1916238,181,6,21904
